order_id,order_datetime,order_date,product_id,product_name,category,brand,region,country,sales_channel,sales_rep,customer_tier,payment_method,quantity,unit_price_usd,unit_cost_usd,discount_pct,discount_amount_usd,gross_revenue_usd,net_revenue_usd,cogs_usd,gross_profit_usd,order_status,is_returned
ORD-20250628-100310,2025-06-28 19:30:12,2025-06-28,PRD-1013,Thermal Coffee Mug,Kitchen,BrewKeep,Latin America,Brazil,Direct Sales,Sarah Johnson,Platinum,Google Pay,2,22.93,6.0,0,0.0,45.87,45.87,12.0,33.87,Completed,0
ORD-20250628-100311,2025-06-28 22:58:11,2025-06-28,PRD-1005,Mechanical Keyboard RGB,Electronics,TypeMaster,North America,Canada,Retail,Nina Rossi,Silver,Google Pay,4,50.67,38.0,0,0.0,202.66,202.66,152.0,50.66,Completed,0
ORD-20250628-100312,2025-06-28 23:14:51,2025-06-28,PRD-1009,Smart LED Desk Lamp,Lighting,BrightLife,North America,Mexico,Direct Sales,Nina Rossi,Silver,Debit Card,10,20.63,12.5,20,41.26,206.3,165.04,125.0,40.04,Completed,0
ORD-20250628-100313,2025-06-28 17:06:41,2025-06-28,PRD-1008,Noise Cancelling Earbuds,Electronics,AudioTech,Asia Pacific,Singapore,Wholesale,Anna Mueller,Silver,PayPal,5,39.54,22.0,0,0.0,197.72,197.72,110.0,87.72,Completed,0
ORD-20250628-100314,2025-06-28 07:51:53,2025-06-28,PRD-1018,Portable Projector Mini,Electronics,VisionTech,Middle East,Saudi Arabia,Online,David Kim,Gold,Bank Transfer,1,78.93,80.0,0,0.0,78.93,78.93,80.0,-1.07,Completed,0
ORD-20250628-100315,2025-06-28 13:42:04,2025-06-28,PRD-1014,Cable Management Kit,Accessories,DeskPro,Middle East,UAE,Direct Sales,Anna Mueller,Bronze,Apple Pay,2,16.21,4.5,10,3.24,32.42,29.18,9.0,20.18,Returned,1
ORD-20250628-100316,2025-06-28 19:34:39,2025-06-28,PRD-1019,Smart Notebook Reusable,Office,WriteRight,Middle East,UAE,Retail,Omar Hassan,Bronze,PayPal,5,14.37,7.0,0,0.0,71.87,71.87,35.0,36.87,Completed,0
ORD-20250628-100317,2025-06-28 20:39:03,2025-06-28,PRD-1010,Portable SSD 1TB,Storage,DataVault,Europe,United Kingdom,Retail,Priya Patel,Bronze,Google Pay,6,49.75,30.0,15,44.78,298.52,253.74,180.0,73.74,Completed,0
ORD-20250628-100318,2025-06-28 19:17:11,2025-06-28,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,North America,Mexico,Partner,Emily Davis,Bronze,Google Pay,4,112.96,110.0,0,0.0,451.83,451.83,440.0,11.83,Completed,0
ORD-20250628-100319,2025-06-28 18:42:59,2025-06-28,PRD-1006,4K Webcam HD,Electronics,VisionTech,Europe,Netherlands,Partner,Emily Davis,Silver,Apple Pay,7,40.78,28.0,5,14.27,285.45,271.18,196.0,75.18,Cancelled,0
ORD-20250628-100320,2025-06-28 08:05:53,2025-06-28,PRD-1012,Monitor Arm Dual,Furniture,DeskPro,Europe,France,Partner,Carlos Rivera,Bronze,Apple Pay,9,26.59,22.0,10,23.93,239.34,215.41,198.0,17.41,Completed,0
ORD-20250628-100321,2025-06-28 04:18:00,2025-06-28,PRD-1008,Noise Cancelling Earbuds,Electronics,AudioTech,Middle East,Saudi Arabia,Retail,Lisa Park,Silver,PayPal,5,33.34,22.0,20,33.34,166.71,133.37,110.0,23.37,Completed,0
ORD-20250628-100322,2025-06-28 19:14:15,2025-06-28,PRD-1014,Cable Management Kit,Accessories,DeskPro,Europe,France,Direct Sales,James Wilson,Bronze,Google Pay,5,16.36,4.5,10,8.18,81.82,73.64,22.5,51.14,Completed,0
ORD-20250628-100323,2025-06-28 16:27:49,2025-06-28,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,Asia Pacific,South Korea,Wholesale,Emily Davis,Gold,Debit Card,10,10.36,9.0,0,0.0,103.6,103.6,90.0,13.6,Completed,0
ORD-20250628-100324,2025-06-28 10:21:01,2025-06-28,PRD-1018,Portable Projector Mini,Electronics,VisionTech,Europe,Netherlands,Retail,James Wilson,Bronze,Apple Pay,10,98.62,80.0,10,98.62,986.18,887.56,800.0,87.56,Completed,0
ORD-20250628-100325,2025-06-28 19:17:56,2025-06-28,PRD-1012,Monitor Arm Dual,Furniture,DeskPro,Europe,Spain,Direct Sales,Nina Rossi,Bronze,Debit Card,9,37.17,22.0,0,0.0,334.57,334.57,198.0,136.57,Cancelled,0
ORD-20250628-100326,2025-06-28 10:38:06,2025-06-28,PRD-1019,Smart Notebook Reusable,Office,WriteRight,Asia Pacific,India,Direct Sales,Priya Patel,Gold,Credit Card,7,9.08,7.0,0,0.0,63.59,63.59,49.0,14.59,Completed,0
ORD-20250628-100327,2025-06-28 01:48:37,2025-06-28,PRD-1009,Smart LED Desk Lamp,Lighting,BrightLife,Asia Pacific,Japan,Wholesale,Anna Mueller,Silver,Apple Pay,9,20.58,12.5,0,0.0,185.18,185.18,112.5,72.68,Completed,0
ORD-20250628-100328,2025-06-28 23:39:41,2025-06-28,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,Asia Pacific,Australia,Direct Sales,Lisa Park,Platinum,Bank Transfer,5,28.65,9.0,15,21.49,143.24,121.75,45.0,76.75,Completed,0
ORD-20250628-100329,2025-06-28 03:29:44,2025-06-28,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,Latin America,Colombia,Online,Priya Patel,Bronze,Credit Card,8,3.41,8.0,15,4.09,27.28,23.19,64.0,-40.81,Completed,0
ORD-20250628-100330,2025-06-28 06:51:33,2025-06-28,PRD-1009,Smart LED Desk Lamp,Lighting,BrightLife,Latin America,Chile,Direct Sales,Mike Chen,Gold,Bank Transfer,2,9.52,12.5,20,3.81,19.04,15.23,25.0,-9.77,Completed,0
ORD-20250628-100331,2025-06-28 20:21:04,2025-06-28,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Middle East,Qatar,Partner,Priya Patel,Bronze,Google Pay,7,18.7,5.5,0,0.0,130.88,130.88,38.5,92.38,Completed,0
ORD-20250628-100332,2025-06-28 21:11:13,2025-06-28,PRD-1004,Standing Desk Mat,Furniture,ComfortPlus,Asia Pacific,South Korea,Retail,James Wilson,Platinum,Apple Pay,5,19.52,18.0,15,14.64,97.59,82.95,90.0,-7.05,Completed,0
ORD-20250628-100333,2025-06-28 20:21:50,2025-06-28,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,Middle East,UAE,Partner,Carlos Rivera,Platinum,PayPal,5,12.11,9.0,0,0.0,60.53,60.53,45.0,15.53,Completed,0
ORD-20250628-100334,2025-06-28 17:27:04,2025-06-28,PRD-1010,Portable SSD 1TB,Storage,DataVault,North America,United States,Partner,Tom Anderson,Silver,PayPal,5,47.53,30.0,20,47.53,237.66,190.13,150.0,40.13,Completed,0
ORD-20250628-100335,2025-06-28 01:55:43,2025-06-28,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,North America,Canada,Partner,James Wilson,Platinum,Bank Transfer,1,24.11,8.0,0,0.0,24.11,24.11,8.0,16.11,Completed,0
ORD-20250628-100336,2025-06-28 20:26:48,2025-06-28,PRD-1006,4K Webcam HD,Electronics,VisionTech,Asia Pacific,Singapore,Partner,Nina Rossi,Gold,Apple Pay,9,47.82,28.0,0,0.0,430.36,430.36,252.0,178.36,Completed,0
ORD-20250628-100337,2025-06-28 10:32:22,2025-06-28,PRD-1008,Noise Cancelling Earbuds,Electronics,AudioTech,Asia Pacific,India,Online,Sarah Johnson,Bronze,Debit Card,1,33.78,22.0,0,0.0,33.78,33.78,22.0,11.78,Completed,0
ORD-20250628-100338,2025-06-28 19:41:13,2025-06-28,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,Latin America,Chile,Wholesale,Nina Rossi,Gold,Debit Card,10,11.34,8.0,20,22.67,113.37,90.7,80.0,10.7,Completed,0
ORD-20250628-100339,2025-06-28 01:57:13,2025-06-28,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Asia Pacific,Singapore,Direct Sales,Emily Davis,Bronze,Debit Card,9,9.9,5.5,5,4.46,89.11,84.65,49.5,35.15,Completed,0
ORD-20250628-100340,2025-06-28 20:38:16,2025-06-28,PRD-1014,Cable Management Kit,Accessories,DeskPro,Europe,United Kingdom,Partner,Priya Patel,Silver,Debit Card,5,16.5,4.5,0,0.0,82.5,82.5,22.5,60.0,Completed,0
ORD-20250628-100341,2025-06-28 14:43:26,2025-06-28,PRD-1004,Standing Desk Mat,Furniture,ComfortPlus,Latin America,Brazil,Online,Omar Hassan,Silver,Credit Card,3,17.9,18.0,0,0.0,53.71,53.71,54.0,-0.29,Completed,0
ORD-20250628-100342,2025-06-28 05:43:26,2025-06-28,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,Middle East,Egypt,Direct Sales,Carlos Rivera,Platinum,Bank Transfer,6,14.52,8.0,5,4.36,87.15,82.79,48.0,34.79,Completed,0
ORD-20250628-100343,2025-06-28 19:31:52,2025-06-28,PRD-1018,Portable Projector Mini,Electronics,VisionTech,Middle East,UAE,Direct Sales,James Wilson,Gold,Google Pay,9,90.36,80.0,10,81.32,813.21,731.89,720.0,11.89,Completed,0
ORD-20250628-100344,2025-06-28 18:22:54,2025-06-28,PRD-1010,Portable SSD 1TB,Storage,DataVault,Europe,United Kingdom,Direct Sales,Anna Mueller,Bronze,Debit Card,9,42.82,30.0,0,0.0,385.39,385.39,270.0,115.39,Completed,0
ORD-20250628-100345,2025-06-28 00:16:55,2025-06-28,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Asia Pacific,South Korea,Direct Sales,Priya Patel,Platinum,PayPal,7,14.44,5.5,0,0.0,101.08,101.08,38.5,62.58,Completed,0
ORD-20250628-100346,2025-06-28 02:20:48,2025-06-28,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Middle East,Qatar,Retail,Nina Rossi,Silver,Credit Card,6,109.99,110.0,0,0.0,659.96,659.96,660.0,-0.04,Completed,0
ORD-20250628-100347,2025-06-28 18:54:17,2025-06-28,PRD-1020,Gel Mouse Pad XL,Accessories,TypeMaster,Latin America,Brazil,Direct Sales,James Wilson,Platinum,PayPal,1,15.08,4.0,0,0.0,15.08,15.08,4.0,11.08,Completed,0
ORD-20250628-100348,2025-06-28 07:33:51,2025-06-28,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,Europe,France,Direct Sales,James Wilson,Silver,PayPal,5,22.06,9.0,0,0.0,110.29,110.29,45.0,65.29,Completed,0
ORD-20250628-100349,2025-06-28 20:43:58,2025-06-28,PRD-1006,4K Webcam HD,Electronics,VisionTech,Europe,France,Online,Sarah Johnson,Gold,Bank Transfer,7,33.75,28.0,0,0.0,236.22,236.22,196.0,40.22,Completed,0
ORD-20250628-100350,2025-06-28 09:37:48,2025-06-28,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Latin America,Brazil,Direct Sales,Mike Chen,Bronze,Apple Pay,2,41.5,45.0,0,0.0,83.0,83.0,90.0,-7.0,Completed,0
ORD-20250628-100351,2025-06-28 17:06:43,2025-06-28,PRD-1020,Gel Mouse Pad XL,Accessories,TypeMaster,Latin America,Chile,Partner,Carlos Rivera,Platinum,PayPal,6,23.84,4.0,0,0.0,143.04,143.04,24.0,119.04,Completed,0
ORD-20250628-100352,2025-06-28 14:27:59,2025-06-28,PRD-1013,Thermal Coffee Mug,Kitchen,BrewKeep,Asia Pacific,Japan,Direct Sales,Lisa Park,Platinum,Google Pay,5,19.25,6.0,5,4.81,96.27,91.46,30.0,61.46,Completed,0
ORD-20250628-100353,2025-06-28 20:54:50,2025-06-28,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Middle East,Qatar,Partner,Emily Davis,Bronze,Google Pay,10,50.29,45.0,15,75.44,502.9,427.46,450.0,-22.54,Completed,0
ORD-20250628-100354,2025-06-28 18:23:01,2025-06-28,PRD-1012,Monitor Arm Dual,Furniture,DeskPro,Europe,United Kingdom,Partner,Mike Chen,Gold,Google Pay,7,25.58,22.0,10,17.9,179.04,161.14,154.0,7.14,Completed,0
ORD-20250628-100355,2025-06-28 22:11:31,2025-06-28,PRD-1006,4K Webcam HD,Electronics,VisionTech,Europe,France,Wholesale,Sarah Johnson,Gold,PayPal,1,41.25,28.0,10,4.12,41.25,37.13,28.0,9.13,Completed,0
ORD-20250628-100356,2025-06-28 02:16:03,2025-06-28,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Europe,Spain,Retail,Mike Chen,Platinum,Bank Transfer,9,11.06,5.5,0,0.0,99.52,99.52,49.5,50.02,Completed,0
ORD-20250628-100357,2025-06-28 06:35:37,2025-06-28,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Middle East,Qatar,Wholesale,Omar Hassan,Gold,Debit Card,5,18.28,12.0,0,0.0,91.38,91.38,60.0,31.38,Completed,0
ORD-20250628-100358,2025-06-28 06:20:38,2025-06-28,PRD-1009,Smart LED Desk Lamp,Lighting,BrightLife,Asia Pacific,Singapore,Online,Sarah Johnson,Silver,Google Pay,5,28.19,12.5,0,0.0,140.95,140.95,62.5,78.45,Completed,0
ORD-20250628-100359,2025-06-28 17:58:47,2025-06-28,PRD-1008,Noise Cancelling Earbuds,Electronics,AudioTech,Latin America,Chile,Direct Sales,Priya Patel,Gold,Bank Transfer,4,37.96,22.0,0,0.0,151.83,151.83,88.0,63.83,Completed,0
ORD-20250628-100360,2025-06-28 11:04:32,2025-06-28,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Middle East,UAE,Online,Emily Davis,Gold,Apple Pay,4,2.75,5.5,0,0.0,11.02,11.02,22.0,-10.98,Completed,0
ORD-20250628-100361,2025-06-28 02:22:13,2025-06-28,PRD-1012,Monitor Arm Dual,Furniture,DeskPro,Europe,United Kingdom,Partner,Lisa Park,Gold,Google Pay,7,36.31,22.0,10,25.42,254.18,228.76,154.0,74.76,Returned,1
ORD-20250628-100362,2025-06-28 19:51:39,2025-06-28,PRD-1006,4K Webcam HD,Electronics,VisionTech,North America,Canada,Partner,Lisa Park,Gold,Google Pay,9,38.06,28.0,0,0.0,342.52,342.52,252.0,90.52,Completed,0
ORD-20250628-100363,2025-06-28 16:53:56,2025-06-28,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Europe,Spain,Online,Priya Patel,Platinum,PayPal,7,113.26,110.0,20,158.56,792.8,634.24,770.0,-135.76,Returned,1
ORD-20250628-100364,2025-06-28 03:37:14,2025-06-28,PRD-1020,Gel Mouse Pad XL,Accessories,TypeMaster,Europe,France,Partner,Mike Chen,Bronze,Google Pay,9,4.14,4.0,20,7.45,37.25,29.8,36.0,-6.2,Completed,0
ORD-20250628-100365,2025-06-28 12:12:16,2025-06-28,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Europe,Spain,Partner,Emily Davis,Gold,Debit Card,2,27.48,12.0,20,10.99,54.96,43.97,24.0,19.97,Completed,0
ORD-20250628-100366,2025-06-28 07:48:54,2025-06-28,PRD-1004,Standing Desk Mat,Furniture,ComfortPlus,Latin America,Colombia,Partner,David Kim,Bronze,Debit Card,10,24.58,18.0,20,49.17,245.83,196.66,180.0,16.66,Completed,0
ORD-20250628-100367,2025-06-28 09:05:05,2025-06-28,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Latin America,Colombia,Direct Sales,Mike Chen,Silver,Debit Card,3,116.8,110.0,0,0.0,350.41,350.41,330.0,20.41,Completed,0
ORD-20250628-100368,2025-06-28 02:20:14,2025-06-28,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Middle East,Egypt,Online,Anna Mueller,Gold,Credit Card,6,109.89,110.0,0,0.0,659.37,659.37,660.0,-0.63,Completed,0
ORD-20250628-100369,2025-06-28 01:39:56,2025-06-28,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,Asia Pacific,India,Wholesale,Tom Anderson,Gold,Google Pay,2,19.79,8.0,0,0.0,39.59,39.59,16.0,23.59,Completed,0
ORD-20250628-100370,2025-06-28 13:15:47,2025-06-28,PRD-1011,Wireless Mouse Slim,Electronics,ConnectMax,Middle East,Qatar,Wholesale,Anna Mueller,Bronze,Apple Pay,7,22.54,9.0,15,23.66,157.75,134.09,63.0,71.09,Completed,0
ORD-20250628-100371,2025-06-28 19:17:21,2025-06-28,PRD-1006,4K Webcam HD,Electronics,VisionTech,Latin America,Brazil,Direct Sales,Anna Mueller,Bronze,Apple Pay,3,33.17,28.0,10,9.95,99.5,89.55,84.0,5.55,Completed,0
ORD-20250628-100372,2025-06-28 12:41:24,2025-06-28,PRD-1004,Standing Desk Mat,Furniture,ComfortPlus,North America,Canada,Online,Sarah Johnson,Bronze,Google Pay,2,35.94,18.0,15,10.78,71.89,61.11,36.0,25.11,Completed,0
ORD-20250628-100373,2025-06-28 03:25:34,2025-06-28,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,Europe,France,Partner,Emily Davis,Silver,Google Pay,5,7.35,9.0,15,5.51,36.75,31.24,45.0,-13.76,Completed,0
ORD-20250628-100374,2025-06-28 12:53:39,2025-06-28,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Asia Pacific,Singapore,Direct Sales,Emily Davis,Bronze,Apple Pay,7,109.26,110.0,20,152.97,764.84,611.87,770.0,-158.13,Completed,0
ORD-20250628-100375,2025-06-28 02:47:00,2025-06-28,PRD-1007,Laptop Stand Aluminum,Accessories,DeskPro,Middle East,Qatar,Partner,Carlos Rivera,Silver,Google Pay,10,24.99,10.0,15,37.49,249.91,212.42,100.0,112.42,Completed,0
ORD-20250628-100376,2025-06-28 01:45:12,2025-06-28,PRD-1012,Monitor Arm Dual,Furniture,DeskPro,Asia Pacific,Australia,Online,Sarah Johnson,Platinum,PayPal,3,30.78,22.0,5,4.62,92.35,87.73,66.0,21.73,Completed,0
ORD-20250628-100377,2025-06-28 17:29:07,2025-06-28,PRD-1018,Portable Projector Mini,Electronics,VisionTech,Middle East,Qatar,Wholesale,Mike Chen,Gold,PayPal,3,81.35,80.0,0,0.0,244.06,244.06,240.0,4.06,Completed,0
ORD-20250628-100378,2025-06-28 20:01:45,2025-06-28,PRD-1006,4K Webcam HD,Electronics,VisionTech,North America,Canada,Partner,Priya Patel,Bronze,Bank Transfer,9,45.11,28.0,20,81.21,406.03,324.82,252.0,72.82,Completed,0
ORD-20250628-100379,2025-06-28 05:16:00,2025-06-28,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Middle East,UAE,Wholesale,Anna Mueller,Platinum,PayPal,3,26.78,12.0,20,16.07,80.35,64.28,36.0,28.28,Completed,0
ORD-20250628-100380,2025-06-28 00:16:55,2025-06-28,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,Asia Pacific,India,Partner,David Kim,Gold,Bank Transfer,6,4.04,8.0,10,2.42,24.25,21.83,48.0,-26.17,Completed,0
ORD-20250628-100381,2025-06-28 10:40:53,2025-06-28,PRD-1013,Thermal Coffee Mug,Kitchen,BrewKeep,Middle East,Saudi Arabia,Retail,Carlos Rivera,Platinum,Apple Pay,1,3.34,6.0,5,0.17,3.34,3.17,6.0,-2.83,Completed,0
ORD-20250628-100382,2025-06-28 19:39:53,2025-06-28,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,Latin America,Chile,Retail,Priya Patel,Bronze,Bank Transfer,7,12.69,9.0,15,13.32,88.83,75.51,63.0,12.51,Completed,0
ORD-20250628-100383,2025-06-28 23:55:12,2025-06-28,PRD-1005,Mechanical Keyboard RGB,Electronics,TypeMaster,Europe,Spain,Online,Anna Mueller,Platinum,Apple Pay,1,55.12,38.0,0,0.0,55.12,55.12,38.0,17.12,Completed,0
ORD-20250628-100384,2025-06-28 16:01:13,2025-06-28,PRD-1009,Smart LED Desk Lamp,Lighting,BrightLife,Asia Pacific,Japan,Wholesale,Lisa Park,Gold,Google Pay,10,22.88,12.5,0,0.0,228.85,228.85,125.0,103.85,Completed,0
ORD-20250628-100385,2025-06-28 18:45:48,2025-06-28,PRD-1008,Noise Cancelling Earbuds,Electronics,AudioTech,Latin America,Argentina,Direct Sales,Tom Anderson,Bronze,PayPal,10,24.25,22.0,0,0.0,242.46,242.46,220.0,22.46,Completed,0
ORD-20250628-100386,2025-06-28 11:56:05,2025-06-28,PRD-1008,Noise Cancelling Earbuds,Electronics,AudioTech,Middle East,Qatar,Direct Sales,Omar Hassan,Silver,Google Pay,3,31.02,22.0,10,9.31,93.06,83.75,66.0,17.75,Returned,1
ORD-20250628-100387,2025-06-28 12:31:00,2025-06-28,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Latin America,Colombia,Wholesale,Lisa Park,Platinum,Google Pay,4,10.15,12.0,15,6.09,40.61,34.52,48.0,-13.48,Completed,0
ORD-20250628-100388,2025-06-28 18:57:10,2025-06-28,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,Asia Pacific,Singapore,Partner,Nina Rossi,Silver,Debit Card,7,21.22,9.0,0,0.0,148.53,148.53,63.0,85.53,Completed,0
ORD-20250628-100389,2025-06-28 16:13:09,2025-06-28,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,Europe,Spain,Retail,Sarah Johnson,Platinum,Apple Pay,1,23.0,9.0,0,0.0,23.0,23.0,9.0,14.0,Completed,0
ORD-20250628-100390,2025-06-28 13:31:58,2025-06-28,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,Middle East,Qatar,Direct Sales,Lisa Park,Bronze,Apple Pay,9,22.19,9.0,15,29.95,199.69,169.74,81.0,88.74,Completed,0
ORD-20250628-100391,2025-06-28 23:17:36,2025-06-28,PRD-1013,Thermal Coffee Mug,Kitchen,BrewKeep,Middle East,Egypt,Partner,Omar Hassan,Gold,Debit Card,9,6.47,6.0,0,0.0,58.23,58.23,54.0,4.23,Completed,0
ORD-20250628-100392,2025-06-28 10:57:22,2025-06-28,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Europe,United Kingdom,Wholesale,Tom Anderson,Silver,Apple Pay,4,107.03,110.0,5,21.41,428.12,406.71,440.0,-33.29,Completed,0
ORD-20250628-100393,2025-06-28 02:43:04,2025-06-28,PRD-1020,Gel Mouse Pad XL,Accessories,TypeMaster,Asia Pacific,Singapore,Wholesale,Lisa Park,Platinum,Google Pay,9,16.71,4.0,0,0.0,150.42,150.42,36.0,114.42,Completed,0
ORD-20250628-100394,2025-06-28 23:41:07,2025-06-28,PRD-1006,4K Webcam HD,Electronics,VisionTech,Asia Pacific,South Korea,Partner,Omar Hassan,Platinum,PayPal,6,42.02,28.0,20,50.42,252.09,201.67,168.0,33.67,Completed,0
ORD-20250628-100395,2025-06-28 10:04:49,2025-06-28,PRD-1011,Wireless Mouse Slim,Electronics,ConnectMax,Europe,United Kingdom,Direct Sales,Anna Mueller,Bronze,Apple Pay,10,14.16,9.0,20,28.31,141.56,113.25,90.0,23.25,Completed,0
ORD-20250628-100396,2025-06-28 00:58:51,2025-06-28,PRD-1013,Thermal Coffee Mug,Kitchen,BrewKeep,Asia Pacific,India,Retail,James Wilson,Silver,Credit Card,10,11.67,6.0,15,17.5,116.69,99.19,60.0,39.19,Completed,0
ORD-20250628-100397,2025-06-28 10:36:30,2025-06-28,PRD-1004,Standing Desk Mat,Furniture,ComfortPlus,Asia Pacific,Australia,Retail,Emily Davis,Gold,Debit Card,1,15.15,18.0,15,2.27,15.15,12.88,18.0,-5.12,Completed,0
ORD-20250628-100398,2025-06-28 09:49:42,2025-06-28,PRD-1005,Mechanical Keyboard RGB,Electronics,TypeMaster,Latin America,Colombia,Direct Sales,Priya Patel,Platinum,Apple Pay,9,52.8,38.0,0,0.0,475.17,475.17,342.0,133.17,Completed,0
ORD-20250628-100399,2025-06-28 02:51:40,2025-06-28,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Latin America,Colombia,Online,Anna Mueller,Bronze,Debit Card,7,23.37,12.0,0,0.0,163.61,163.61,84.0,79.61,Completed,0
ORD-20250628-100400,2025-06-28 07:28:47,2025-06-28,PRD-1007,Laptop Stand Aluminum,Accessories,DeskPro,Middle East,UAE,Partner,Priya Patel,Platinum,Google Pay,2,25.96,10.0,0,0.0,51.93,51.93,20.0,31.93,Completed,0
ORD-20250628-100401,2025-06-28 00:22:15,2025-06-28,PRD-1016,Blue Light Glasses,Accessories,VisionShield,North America,Canada,Direct Sales,Sarah Johnson,Platinum,Bank Transfer,6,7.03,5.5,5,2.11,42.18,40.07,33.0,7.07,Completed,0
ORD-20250628-100402,2025-06-28 10:47:13,2025-06-28,PRD-1009,Smart LED Desk Lamp,Lighting,BrightLife,Asia Pacific,Australia,Wholesale,Tom Anderson,Bronze,Credit Card,8,10.9,12.5,15,13.08,87.21,74.13,100.0,-25.87,Completed,0
ORD-20250628-100403,2025-06-28 20:59:43,2025-06-28,PRD-1020,Gel Mouse Pad XL,Accessories,TypeMaster,Europe,Spain,Partner,James Wilson,Bronze,Debit Card,6,9.22,4.0,15,8.3,55.32,47.02,24.0,23.02,Completed,0
ORD-20250628-100404,2025-06-28 00:43:31,2025-06-28,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Middle East,Egypt,Wholesale,Lisa Park,Silver,Credit Card,4,118.93,110.0,20,95.14,475.71,380.57,440.0,-59.43,Completed,0
ORD-20250628-100405,2025-06-28 11:25:30,2025-06-28,PRD-1006,4K Webcam HD,Electronics,VisionTech,Asia Pacific,Australia,Wholesale,Anna Mueller,Platinum,Credit Card,7,29.5,28.0,10,20.65,206.47,185.82,196.0,-10.18,Completed,0
ORD-20250628-100406,2025-06-28 21:50:57,2025-06-28,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,Latin America,Brazil,Partner,Mike Chen,Bronze,Bank Transfer,8,23.75,8.0,0,0.0,190.03,190.03,64.0,126.03,Completed,0
ORD-20250628-100407,2025-06-28 22:17:19,2025-06-28,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Middle East,Egypt,Wholesale,Tom Anderson,Silver,PayPal,2,4.33,5.5,15,1.3,8.66,7.36,11.0,-3.64,Completed,0
ORD-20250628-100408,2025-06-28 16:48:43,2025-06-28,PRD-1007,Laptop Stand Aluminum,Accessories,DeskPro,North America,Canada,Partner,Nina Rossi,Gold,Google Pay,5,20.5,10.0,0,0.0,102.49,102.49,50.0,52.49,Completed,0
ORD-20250628-100409,2025-06-28 12:49:20,2025-06-28,PRD-1019,Smart Notebook Reusable,Office,WriteRight,Asia Pacific,Singapore,Online,Omar Hassan,Bronze,PayPal,8,13.12,7.0,0,0.0,104.99,104.99,56.0,48.99,Completed,0
ORD-20250628-100410,2025-06-28 07:49:27,2025-06-28,PRD-1011,Wireless Mouse Slim,Electronics,ConnectMax,Middle East,Egypt,Direct Sales,Mike Chen,Gold,Bank Transfer,4,19.97,9.0,0,0.0,79.86,79.86,36.0,43.86,Completed,0
ORD-20250628-100411,2025-06-28 19:54:57,2025-06-28,PRD-1019,Smart Notebook Reusable,Office,WriteRight,Europe,France,Direct Sales,David Kim,Silver,PayPal,1,22.75,7.0,0,0.0,22.75,22.75,7.0,15.75,Completed,0
ORD-20250628-100412,2025-06-28 03:03:42,2025-06-28,PRD-1004,Standing Desk Mat,Furniture,ComfortPlus,Middle East,Saudi Arabia,Online,James Wilson,Gold,Bank Transfer,6,27.84,18.0,5,8.35,167.06,158.71,108.0,50.71,Completed,0
ORD-20250628-100413,2025-06-28 21:04:52,2025-06-28,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,Europe,United Kingdom,Wholesale,David Kim,Platinum,Debit Card,10,27.02,8.0,0,0.0,270.24,270.24,80.0,190.24,Completed,0
