order_id,order_datetime,order_date,product_id,product_name,category,brand,region,country,sales_channel,sales_rep,customer_tier,payment_method,quantity,unit_price_usd,unit_cost_usd,discount_pct,discount_amount_usd,gross_revenue_usd,net_revenue_usd,cogs_usd,gross_profit_usd,order_status,is_returned
ORD-20250630-100307,2025-06-30 17:25:14,2025-06-30,PRD-1014,Cable Management Kit,Accessories,DeskPro,Asia Pacific,South Korea,Direct Sales,Nina Rossi,Gold,PayPal,6,14.12,4.5,15,12.71,84.72,72.01,27.0,45.01,Completed,0
ORD-20250630-100308,2025-06-30 15:44:08,2025-06-30,PRD-1019,Smart Notebook Reusable,Office,WriteRight,Asia Pacific,Japan,Partner,Mike Chen,Platinum,Credit Card,2,21.25,7.0,10,4.25,42.5,38.25,14.0,24.25,Completed,0
ORD-20250630-100309,2025-06-30 14:16:28,2025-06-30,PRD-1014,Cable Management Kit,Accessories,DeskPro,Europe,France,Direct Sales,Omar Hassan,Silver,Debit Card,8,15.24,4.5,20,24.38,121.91,97.53,36.0,61.53,Completed,0
ORD-20250630-100310,2025-06-30 21:46:39,2025-06-30,PRD-1013,Thermal Coffee Mug,Kitchen,BrewKeep,Latin America,Brazil,Wholesale,Sarah Johnson,Platinum,Google Pay,4,11.42,6.0,0,0.0,45.69,45.69,24.0,21.69,Completed,0
ORD-20250630-100311,2025-06-30 04:52:45,2025-06-30,PRD-1013,Thermal Coffee Mug,Kitchen,BrewKeep,Europe,Germany,Wholesale,Nina Rossi,Gold,Google Pay,3,24.69,6.0,10,7.41,74.06,66.65,18.0,48.65,Completed,0
ORD-20250630-100312,2025-06-30 04:17:21,2025-06-30,PRD-1020,Gel Mouse Pad XL,Accessories,TypeMaster,Asia Pacific,Australia,Online,David Kim,Silver,Debit Card,5,1.23,4.0,0,0.0,6.14,6.14,20.0,-13.86,Completed,0
ORD-20250630-100313,2025-06-30 11:33:09,2025-06-30,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Middle East,UAE,Wholesale,James Wilson,Bronze,PayPal,5,109.23,110.0,20,109.23,546.17,436.94,550.0,-113.06,Completed,0
ORD-20250630-100314,2025-06-30 01:03:33,2025-06-30,PRD-1008,Noise Cancelling Earbuds,Electronics,AudioTech,Middle East,Saudi Arabia,Direct Sales,Nina Rossi,Silver,Credit Card,9,40.34,22.0,0,0.0,363.05,363.05,198.0,165.05,Completed,0
ORD-20250630-100315,2025-06-30 02:23:37,2025-06-30,PRD-1012,Monitor Arm Dual,Furniture,DeskPro,North America,United States,Partner,Nina Rossi,Silver,Google Pay,4,23.28,22.0,20,18.62,93.12,74.5,88.0,-13.5,Completed,0
ORD-20250630-100316,2025-06-30 07:22:53,2025-06-30,PRD-1018,Portable Projector Mini,Electronics,VisionTech,Europe,United Kingdom,Retail,Omar Hassan,Bronze,Bank Transfer,10,82.08,80.0,10,82.08,820.84,738.76,800.0,-61.24,Completed,0
ORD-20250630-100317,2025-06-30 15:25:18,2025-06-30,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Asia Pacific,South Korea,Direct Sales,Tom Anderson,Bronze,Bank Transfer,2,46.88,45.0,20,18.75,93.75,75.0,90.0,-15.0,Completed,0
ORD-20250630-100318,2025-06-30 09:04:29,2025-06-30,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Europe,France,Direct Sales,Tom Anderson,Silver,Google Pay,5,11.33,12.0,0,0.0,56.65,56.65,60.0,-3.35,Returned,1
ORD-20250630-100319,2025-06-30 09:20:55,2025-06-30,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,North America,Canada,Online,Tom Anderson,Bronze,Credit Card,1,105.9,110.0,0,0.0,105.9,105.9,110.0,-4.1,Completed,0
ORD-20250630-100320,2025-06-30 18:43:34,2025-06-30,PRD-1006,4K Webcam HD,Electronics,VisionTech,Asia Pacific,Japan,Online,Emily Davis,Platinum,Credit Card,8,27.25,28.0,0,0.0,218.0,218.0,224.0,-6.0,Completed,0
ORD-20250630-100321,2025-06-30 02:48:50,2025-06-30,PRD-1019,Smart Notebook Reusable,Office,WriteRight,Middle East,Saudi Arabia,Partner,Omar Hassan,Bronze,Bank Transfer,2,10.78,7.0,0,0.0,21.57,21.57,14.0,7.57,Completed,0
ORD-20250630-100322,2025-06-30 22:54:05,2025-06-30,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,Asia Pacific,Australia,Retail,Priya Patel,Platinum,PayPal,6,26.34,9.0,5,7.9,158.05,150.15,54.0,96.15,Completed,0
ORD-20250630-100323,2025-06-30 18:24:00,2025-06-30,PRD-1013,Thermal Coffee Mug,Kitchen,BrewKeep,Middle East,UAE,Direct Sales,Emily Davis,Gold,Debit Card,5,19.98,6.0,5,5.0,99.92,94.92,30.0,64.92,Completed,0
ORD-20250630-100324,2025-06-30 02:33:30,2025-06-30,PRD-1013,Thermal Coffee Mug,Kitchen,BrewKeep,Asia Pacific,Singapore,Online,David Kim,Silver,Google Pay,10,5.26,6.0,15,7.88,52.56,44.68,60.0,-15.32,Returned,1
ORD-20250630-100325,2025-06-30 07:15:07,2025-06-30,PRD-1014,Cable Management Kit,Accessories,DeskPro,Europe,United Kingdom,Retail,Nina Rossi,Platinum,Google Pay,5,4.28,4.5,0,0.0,21.39,21.39,22.5,-1.11,Completed,0
ORD-20250630-100326,2025-06-30 06:57:51,2025-06-30,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Asia Pacific,Singapore,Partner,Sarah Johnson,Gold,Apple Pay,6,14.74,12.0,10,8.84,88.44,79.6,72.0,7.6,Completed,0
ORD-20250630-100327,2025-06-30 06:14:53,2025-06-30,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Latin America,Brazil,Partner,Mike Chen,Platinum,Credit Card,1,6.48,5.5,15,0.97,6.48,5.51,5.5,0.01,Completed,0
ORD-20250630-100328,2025-06-30 14:03:49,2025-06-30,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,Middle East,UAE,Wholesale,Sarah Johnson,Silver,Credit Card,3,19.4,9.0,5,2.91,58.21,55.3,27.0,28.3,Completed,0
ORD-20250630-100329,2025-06-30 02:18:00,2025-06-30,PRD-1011,Wireless Mouse Slim,Electronics,ConnectMax,Asia Pacific,South Korea,Retail,Priya Patel,Bronze,Credit Card,7,25.09,9.0,15,26.34,175.61,149.27,63.0,86.27,Completed,0
ORD-20250630-100330,2025-06-30 15:17:02,2025-06-30,PRD-1012,Monitor Arm Dual,Furniture,DeskPro,Middle East,Saudi Arabia,Partner,Nina Rossi,Gold,Credit Card,9,27.35,22.0,0,0.0,246.19,246.19,198.0,48.19,Completed,0
ORD-20250630-100331,2025-06-30 07:48:33,2025-06-30,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,Middle East,Egypt,Retail,James Wilson,Silver,Google Pay,5,10.25,8.0,0,0.0,51.26,51.26,40.0,11.26,Completed,0
ORD-20250630-100332,2025-06-30 06:15:34,2025-06-30,PRD-1008,Noise Cancelling Earbuds,Electronics,AudioTech,Middle East,Egypt,Direct Sales,Mike Chen,Platinum,Bank Transfer,3,26.81,22.0,5,4.02,80.43,76.41,66.0,10.41,Completed,0
ORD-20250630-100333,2025-06-30 17:44:05,2025-06-30,PRD-1020,Gel Mouse Pad XL,Accessories,TypeMaster,Latin America,Brazil,Online,Priya Patel,Silver,Credit Card,5,20.28,4.0,0,0.0,101.4,101.4,20.0,81.4,Completed,0
ORD-20250630-100334,2025-06-30 03:16:00,2025-06-30,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Middle East,Egypt,Partner,Priya Patel,Platinum,Credit Card,1,51.54,45.0,5,2.58,51.54,48.96,45.0,3.96,Completed,0
ORD-20250630-100335,2025-06-30 07:35:09,2025-06-30,PRD-1014,Cable Management Kit,Accessories,DeskPro,Latin America,Brazil,Online,Tom Anderson,Silver,Credit Card,8,22.99,4.5,0,0.0,183.93,183.93,36.0,147.93,Completed,0
ORD-20250630-100336,2025-06-30 16:38:08,2025-06-30,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Latin America,Brazil,Direct Sales,Lisa Park,Gold,Credit Card,2,13.97,12.0,15,4.19,27.94,23.75,24.0,-0.25,Completed,0
ORD-20250630-100337,2025-06-30 16:53:41,2025-06-30,PRD-1019,Smart Notebook Reusable,Office,WriteRight,Latin America,Colombia,Direct Sales,Anna Mueller,Platinum,Apple Pay,8,17.55,7.0,10,14.04,140.42,126.38,56.0,70.38,Completed,0
ORD-20250630-100338,2025-06-30 07:57:14,2025-06-30,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Asia Pacific,Japan,Retail,Emily Davis,Silver,Apple Pay,1,55.33,45.0,0,0.0,55.33,55.33,45.0,10.33,Completed,0
ORD-20250630-100339,2025-06-30 10:43:31,2025-06-30,PRD-1006,4K Webcam HD,Electronics,VisionTech,Europe,France,Direct Sales,David Kim,Bronze,PayPal,6,28.3,28.0,0,0.0,169.78,169.78,168.0,1.78,Cancelled,0
ORD-20250630-100340,2025-06-30 20:53:34,2025-06-30,PRD-1020,Gel Mouse Pad XL,Accessories,TypeMaster,Europe,United Kingdom,Online,Priya Patel,Platinum,PayPal,1,15.27,4.0,10,1.53,15.27,13.74,4.0,9.74,Completed,0
ORD-20250630-100341,2025-06-30 14:34:58,2025-06-30,PRD-1015,Phone Wireless Charger,Electronics,ChargeFast,Asia Pacific,South Korea,Direct Sales,Mike Chen,Silver,Credit Card,8,26.56,8.0,20,42.5,212.52,170.02,64.0,106.02,Completed,0
ORD-20250630-100342,2025-06-30 01:25:45,2025-06-30,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,Middle East,Saudi Arabia,Retail,Tom Anderson,Gold,Bank Transfer,10,16.41,9.0,0,0.0,164.11,164.11,90.0,74.11,Completed,0
ORD-20250630-100343,2025-06-30 18:48:49,2025-06-30,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,Latin America,Chile,Direct Sales,Omar Hassan,Bronze,Bank Transfer,6,14.98,9.0,10,8.99,89.9,80.91,54.0,26.91,Returned,1
ORD-20250630-100344,2025-06-30 16:04:51,2025-06-30,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Latin America,Chile,Wholesale,Nina Rossi,Bronze,PayPal,6,105.21,110.0,0,0.0,631.23,631.23,660.0,-28.77,Completed,0
ORD-20250630-100345,2025-06-30 02:22:58,2025-06-30,PRD-1007,Laptop Stand Aluminum,Accessories,DeskPro,Latin America,Brazil,Wholesale,David Kim,Silver,PayPal,2,13.84,10.0,0,0.0,27.68,27.68,20.0,7.68,Completed,0
ORD-20250630-100346,2025-06-30 10:21:25,2025-06-30,PRD-1007,Laptop Stand Aluminum,Accessories,DeskPro,Middle East,Egypt,Online,David Kim,Platinum,Apple Pay,9,12.33,10.0,0,0.0,111.0,111.0,90.0,21.0,Completed,0
ORD-20250630-100347,2025-06-30 16:47:12,2025-06-30,PRD-1010,Portable SSD 1TB,Storage,DataVault,Europe,Netherlands,Wholesale,Omar Hassan,Bronze,Google Pay,7,25.7,30.0,20,35.99,179.93,143.94,210.0,-66.06,Completed,0
ORD-20250630-100348,2025-06-30 04:16:43,2025-06-30,PRD-1013,Thermal Coffee Mug,Kitchen,BrewKeep,Latin America,Colombia,Partner,Carlos Rivera,Platinum,Credit Card,4,17.12,6.0,0,0.0,68.47,68.47,24.0,44.47,Completed,0
ORD-20250630-100349,2025-06-30 08:47:51,2025-06-30,PRD-1009,Smart LED Desk Lamp,Lighting,BrightLife,Europe,United Kingdom,Online,Mike Chen,Silver,Apple Pay,10,30.82,12.5,0,0.0,308.23,308.23,125.0,183.23,Completed,0
ORD-20250630-100350,2025-06-30 22:11:17,2025-06-30,PRD-1011,Wireless Mouse Slim,Electronics,ConnectMax,Latin America,Brazil,Wholesale,James Wilson,Platinum,Google Pay,9,22.19,9.0,0,0.0,199.74,199.74,81.0,118.74,Completed,0
ORD-20250630-100351,2025-06-30 20:04:10,2025-06-30,PRD-1010,Portable SSD 1TB,Storage,DataVault,Europe,United Kingdom,Partner,Priya Patel,Gold,Debit Card,3,32.87,30.0,0,0.0,98.62,98.62,90.0,8.62,Completed,0
ORD-20250630-100352,2025-06-30 13:09:34,2025-06-30,PRD-1019,Smart Notebook Reusable,Office,WriteRight,Europe,Spain,Wholesale,Emily Davis,Bronze,Google Pay,3,4.58,7.0,0,0.0,13.73,13.73,21.0,-7.27,Completed,0
ORD-20250630-100353,2025-06-30 01:04:12,2025-06-30,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,North America,Mexico,Wholesale,Omar Hassan,Bronze,Google Pay,8,12.6,12.0,10,10.08,100.81,90.73,96.0,-5.27,Completed,0
ORD-20250630-100354,2025-06-30 08:48:13,2025-06-30,PRD-1010,Portable SSD 1TB,Storage,DataVault,Middle East,UAE,Online,Emily Davis,Gold,Apple Pay,5,37.74,30.0,0,0.0,188.72,188.72,150.0,38.72,Completed,0
ORD-20250630-100355,2025-06-30 19:54:14,2025-06-30,PRD-1011,Wireless Mouse Slim,Electronics,ConnectMax,Latin America,Colombia,Wholesale,Emily Davis,Platinum,Credit Card,6,26.52,9.0,0,0.0,159.15,159.15,54.0,105.15,Completed,0
ORD-20250630-100356,2025-06-30 12:10:48,2025-06-30,PRD-1018,Portable Projector Mini,Electronics,VisionTech,Middle East,Egypt,Partner,Tom Anderson,Bronze,PayPal,1,78.39,80.0,15,11.76,78.39,66.63,80.0,-13.37,Completed,0
ORD-20250630-100357,2025-06-30 10:26:38,2025-06-30,PRD-1008,Noise Cancelling Earbuds,Electronics,AudioTech,Middle East,Saudi Arabia,Direct Sales,Emily Davis,Bronze,Bank Transfer,10,37.46,22.0,10,37.46,374.62,337.16,220.0,117.16,Completed,0
ORD-20250630-100358,2025-06-30 16:38:50,2025-06-30,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Europe,Netherlands,Retail,Priya Patel,Silver,Credit Card,8,22.46,12.0,20,35.93,179.66,143.73,96.0,47.73,Completed,0
ORD-20250630-100359,2025-06-30 14:18:45,2025-06-30,PRD-1004,Standing Desk Mat,Furniture,ComfortPlus,Middle East,Saudi Arabia,Online,Mike Chen,Gold,PayPal,8,35.93,18.0,0,0.0,287.44,287.44,144.0,143.44,Completed,0
ORD-20250630-100360,2025-06-30 04:36:06,2025-06-30,PRD-1018,Portable Projector Mini,Electronics,VisionTech,Asia Pacific,India,Wholesale,Anna Mueller,Bronze,Apple Pay,10,96.29,80.0,0,0.0,962.95,962.95,800.0,162.95,Completed,0
ORD-20250630-100361,2025-06-30 14:32:09,2025-06-30,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,North America,United States,Direct Sales,Carlos Rivera,Bronze,Debit Card,6,60.12,45.0,10,36.07,360.71,324.64,270.0,54.64,Completed,0
ORD-20250630-100362,2025-06-30 07:59:40,2025-06-30,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Europe,France,Online,James Wilson,Silver,Debit Card,1,63.91,45.0,5,3.2,63.91,60.71,45.0,15.71,Completed,0
ORD-20250630-100363,2025-06-30 21:29:34,2025-06-30,PRD-1009,Smart LED Desk Lamp,Lighting,BrightLife,North America,United States,Online,David Kim,Platinum,Credit Card,7,14.45,12.5,20,20.22,101.12,80.9,87.5,-6.6,Completed,0
ORD-20250630-100364,2025-06-30 12:22:32,2025-06-30,PRD-1020,Gel Mouse Pad XL,Accessories,TypeMaster,Europe,France,Online,Sarah Johnson,Silver,Google Pay,8,0.73,4.0,10,0.58,5.81,5.23,32.0,-26.77,Completed,0
ORD-20250630-100365,2025-06-30 18:51:49,2025-06-30,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Middle East,Qatar,Retail,Emily Davis,Bronze,Bank Transfer,6,111.5,110.0,0,0.0,669.03,669.03,660.0,9.03,Completed,0
ORD-20250630-100366,2025-06-30 19:51:05,2025-06-30,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Middle East,Saudi Arabia,Partner,Lisa Park,Platinum,Apple Pay,6,126.5,110.0,0,0.0,758.98,758.98,660.0,98.98,Completed,0
ORD-20250630-100367,2025-06-30 00:55:25,2025-06-30,PRD-1011,Wireless Mouse Slim,Electronics,ConnectMax,North America,Canada,Wholesale,Sarah Johnson,Bronze,Bank Transfer,8,20.0,9.0,0,0.0,159.96,159.96,72.0,87.96,Completed,0
ORD-20250630-100368,2025-06-30 17:41:37,2025-06-30,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Middle East,UAE,Partner,Emily Davis,Silver,Apple Pay,8,17.64,5.5,20,28.23,141.14,112.91,44.0,68.91,Completed,0
ORD-20250630-100369,2025-06-30 00:29:46,2025-06-30,PRD-1008,Noise Cancelling Earbuds,Electronics,AudioTech,Asia Pacific,Japan,Online,Priya Patel,Platinum,Credit Card,5,33.03,22.0,5,8.26,165.16,156.9,110.0,46.9,Completed,0
ORD-20250630-100370,2025-06-30 15:13:36,2025-06-30,PRD-1012,Monitor Arm Dual,Furniture,DeskPro,Asia Pacific,India,Partner,Carlos Rivera,Bronze,Google Pay,7,39.4,22.0,0,0.0,275.78,275.78,154.0,121.78,Completed,0
ORD-20250630-100371,2025-06-30 04:58:52,2025-06-30,PRD-1004,Standing Desk Mat,Furniture,ComfortPlus,Europe,United Kingdom,Partner,Lisa Park,Platinum,Credit Card,10,25.59,18.0,0,0.0,255.88,255.88,180.0,75.88,Completed,0
ORD-20250630-100372,2025-06-30 11:04:25,2025-06-30,PRD-1004,Standing Desk Mat,Furniture,ComfortPlus,Asia Pacific,Australia,Direct Sales,Mike Chen,Silver,Bank Transfer,5,30.11,18.0,0,0.0,150.56,150.56,90.0,60.56,Completed,0
ORD-20250630-100373,2025-06-30 09:38:30,2025-06-30,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Europe,United Kingdom,Retail,Mike Chen,Gold,Google Pay,1,60.64,45.0,15,9.1,60.64,51.54,45.0,6.54,Completed,0
ORD-20250630-100374,2025-06-30 19:45:56,2025-06-30,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Europe,Netherlands,Partner,Mike Chen,Platinum,PayPal,5,13.05,12.0,0,0.0,65.26,65.26,60.0,5.26,Completed,0
ORD-20250630-100375,2025-06-30 01:36:42,2025-06-30,PRD-1009,Smart LED Desk Lamp,Lighting,BrightLife,Middle East,Egypt,Retail,David Kim,Platinum,Apple Pay,9,8.09,12.5,0,0.0,72.85,72.85,112.5,-39.65,Completed,0
ORD-20250630-100376,2025-06-30 01:53:55,2025-06-30,PRD-1011,Wireless Mouse Slim,Electronics,ConnectMax,Latin America,Chile,Retail,Carlos Rivera,Silver,Credit Card,1,15.23,9.0,0,0.0,15.23,15.23,9.0,6.23,Completed,0
ORD-20250630-100377,2025-06-30 00:20:13,2025-06-30,PRD-1005,Mechanical Keyboard RGB,Electronics,TypeMaster,North America,Canada,Partner,Anna Mueller,Gold,Debit Card,9,37.64,38.0,0,0.0,338.78,338.78,342.0,-3.22,Completed,0
ORD-20250630-100378,2025-06-30 10:52:52,2025-06-30,PRD-1018,Portable Projector Mini,Electronics,VisionTech,North America,United States,Wholesale,Emily Davis,Silver,Debit Card,5,89.32,80.0,10,44.66,446.62,401.96,400.0,1.96,Completed,0
ORD-20250630-100379,2025-06-30 03:07:33,2025-06-30,PRD-1013,Thermal Coffee Mug,Kitchen,BrewKeep,Asia Pacific,Japan,Online,James Wilson,Bronze,Google Pay,1,6.25,6.0,0,0.0,6.25,6.25,6.0,0.25,Completed,0
ORD-20250630-100380,2025-06-30 20:37:39,2025-06-30,PRD-1005,Mechanical Keyboard RGB,Electronics,TypeMaster,Middle East,Egypt,Retail,Tom Anderson,Gold,Debit Card,2,39.06,38.0,10,7.81,78.11,70.3,76.0,-5.7,Completed,0
ORD-20250630-100381,2025-06-30 06:18:21,2025-06-30,PRD-1014,Cable Management Kit,Accessories,DeskPro,Middle East,Qatar,Online,James Wilson,Gold,PayPal,8,-0.09,4.5,0,-0.0,-0.69,-0.69,36.0,-36.69,Completed,0
ORD-20250630-100382,2025-06-30 12:36:59,2025-06-30,PRD-1005,Mechanical Keyboard RGB,Electronics,TypeMaster,Asia Pacific,Singapore,Wholesale,Omar Hassan,Gold,Apple Pay,3,56.91,38.0,0,0.0,170.73,170.73,114.0,56.73,Completed,0
ORD-20250630-100383,2025-06-30 10:16:54,2025-06-30,PRD-1010,Portable SSD 1TB,Storage,DataVault,North America,Mexico,Direct Sales,James Wilson,Gold,Google Pay,10,43.24,30.0,0,0.0,432.39,432.39,300.0,132.39,Completed,0
ORD-20250630-100384,2025-06-30 20:39:32,2025-06-30,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Latin America,Argentina,Direct Sales,Priya Patel,Bronze,Google Pay,10,4.17,5.5,0,0.0,41.7,41.7,55.0,-13.3,Completed,0
ORD-20250630-100385,2025-06-30 08:39:49,2025-06-30,PRD-1004,Standing Desk Mat,Furniture,ComfortPlus,Latin America,Chile,Partner,Sarah Johnson,Bronze,Bank Transfer,1,34.12,18.0,5,1.71,34.12,32.41,18.0,14.41,Completed,0
ORD-20250630-100386,2025-06-30 03:23:23,2025-06-30,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Latin America,Brazil,Direct Sales,Omar Hassan,Gold,Debit Card,3,126.83,110.0,0,0.0,380.49,380.49,330.0,50.49,Completed,0
ORD-20250630-100387,2025-06-30 20:16:46,2025-06-30,PRD-1004,Standing Desk Mat,Furniture,ComfortPlus,Asia Pacific,Australia,Wholesale,Sarah Johnson,Platinum,Bank Transfer,6,28.49,18.0,0,0.0,170.91,170.91,108.0,62.91,Completed,0
ORD-20250630-100388,2025-06-30 18:06:51,2025-06-30,PRD-1011,Wireless Mouse Slim,Electronics,ConnectMax,Middle East,Qatar,Wholesale,Tom Anderson,Silver,Apple Pay,9,28.9,9.0,10,26.01,260.1,234.09,81.0,153.09,Completed,0
ORD-20250630-100389,2025-06-30 21:07:55,2025-06-30,PRD-1018,Portable Projector Mini,Electronics,VisionTech,Latin America,Chile,Wholesale,David Kim,Bronze,Bank Transfer,8,98.6,80.0,15,118.33,788.83,670.5,640.0,30.5,Completed,0
ORD-20250630-100390,2025-06-30 06:49:30,2025-06-30,PRD-1010,Portable SSD 1TB,Storage,DataVault,Europe,France,Direct Sales,Sarah Johnson,Bronze,Credit Card,2,29.04,30.0,20,11.61,58.07,46.46,60.0,-13.54,Completed,0
ORD-20250630-100391,2025-06-30 19:06:48,2025-06-30,PRD-1010,Portable SSD 1TB,Storage,DataVault,Middle East,Saudi Arabia,Online,Anna Mueller,Bronze,Bank Transfer,4,29.42,30.0,0,0.0,117.69,117.69,120.0,-2.31,Completed,0
ORD-20250630-100392,2025-06-30 06:00:56,2025-06-30,PRD-1019,Smart Notebook Reusable,Office,WriteRight,Europe,Spain,Partner,Anna Mueller,Platinum,Bank Transfer,6,7.49,7.0,0,0.0,44.94,44.94,42.0,2.94,Completed,0
ORD-20250630-100393,2025-06-30 20:17:38,2025-06-30,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Latin America,Brazil,Retail,Carlos Rivera,Silver,Credit Card,4,57.89,45.0,0,0.0,231.57,231.57,180.0,51.57,Completed,0
ORD-20250630-100394,2025-06-30 11:44:30,2025-06-30,PRD-1008,Noise Cancelling Earbuds,Electronics,AudioTech,Latin America,Argentina,Online,Nina Rossi,Platinum,Debit Card,7,35.48,22.0,20,49.68,248.39,198.71,154.0,44.71,Completed,0
ORD-20250630-100395,2025-06-30 21:11:59,2025-06-30,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,North America,Canada,Direct Sales,James Wilson,Silver,Bank Transfer,7,117.24,110.0,5,41.03,820.68,779.65,770.0,9.65,Completed,0
ORD-20250630-100396,2025-06-30 01:12:02,2025-06-30,PRD-1008,Noise Cancelling Earbuds,Electronics,AudioTech,North America,United States,Retail,Lisa Park,Platinum,Apple Pay,7,38.56,22.0,10,26.99,269.95,242.96,154.0,88.96,Returned,1
ORD-20250630-100397,2025-06-30 00:46:22,2025-06-30,PRD-1009,Smart LED Desk Lamp,Lighting,BrightLife,Europe,Netherlands,Direct Sales,James Wilson,Gold,Credit Card,4,24.37,12.5,0,0.0,97.47,97.47,50.0,47.47,Completed,0
ORD-20250630-100398,2025-06-30 05:38:52,2025-06-30,PRD-1011,Wireless Mouse Slim,Electronics,ConnectMax,Asia Pacific,India,Partner,Mike Chen,Silver,Apple Pay,9,9.62,9.0,0,0.0,86.61,86.61,81.0,5.61,Completed,0
ORD-20250630-100399,2025-06-30 15:44:01,2025-06-30,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Latin America,Brazil,Partner,Emily Davis,Platinum,Bank Transfer,10,64.99,45.0,5,32.49,649.86,617.37,450.0,167.37,Completed,0
ORD-20250630-100400,2025-06-30 10:40:35,2025-06-30,PRD-1004,Standing Desk Mat,Furniture,ComfortPlus,Asia Pacific,India,Direct Sales,Priya Patel,Bronze,Debit Card,6,23.11,18.0,10,13.87,138.66,124.79,108.0,16.79,Completed,0
ORD-20250630-100401,2025-06-30 09:06:22,2025-06-30,PRD-1003,Ergonomic Office Chair,Furniture,ComfortPlus,Asia Pacific,South Korea,Wholesale,Omar Hassan,Gold,Debit Card,5,129.84,110.0,0,0.0,649.19,649.19,550.0,99.19,Completed,0
ORD-20250630-100402,2025-06-30 06:09:59,2025-06-30,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Middle East,Saudi Arabia,Online,Lisa Park,Bronze,Credit Card,5,23.99,5.5,0,0.0,119.97,119.97,27.5,92.47,Completed,0
ORD-20250630-100403,2025-06-30 08:20:28,2025-06-30,PRD-1006,4K Webcam HD,Electronics,VisionTech,Latin America,Colombia,Wholesale,Emily Davis,Platinum,PayPal,6,35.55,28.0,15,32.0,213.3,181.3,168.0,13.3,Completed,0
ORD-20250630-100404,2025-06-30 02:12:06,2025-06-30,PRD-1002,USB-C Hub 7-in-1,Electronics,ConnectMax,Asia Pacific,Japan,Direct Sales,David Kim,Gold,Debit Card,5,28.27,12.0,10,14.13,141.33,127.2,60.0,67.2,Completed,0
ORD-20250630-100405,2025-06-30 10:17:50,2025-06-30,PRD-1016,Blue Light Glasses,Accessories,VisionShield,Middle East,UAE,Retail,Tom Anderson,Bronze,Debit Card,5,9.4,5.5,0,0.0,46.98,46.98,27.5,19.48,Completed,0
ORD-20250630-100406,2025-06-30 18:16:28,2025-06-30,PRD-1017,Desk Organizer Bamboo,Office,EcoDesk,Europe,Netherlands,Partner,Emily Davis,Platinum,Debit Card,6,6.48,9.0,20,7.78,38.88,31.1,54.0,-22.9,Completed,0
ORD-20250630-100407,2025-06-30 02:13:52,2025-06-30,PRD-1007,Laptop Stand Aluminum,Accessories,DeskPro,Asia Pacific,Japan,Online,Nina Rossi,Silver,Debit Card,1,19.98,10.0,0,0.0,19.98,19.98,10.0,9.98,Completed,0
ORD-20250630-100408,2025-06-30 04:22:44,2025-06-30,PRD-1005,Mechanical Keyboard RGB,Electronics,TypeMaster,Asia Pacific,South Korea,Partner,Omar Hassan,Gold,Debit Card,2,41.78,38.0,0,0.0,83.56,83.56,76.0,7.56,Completed,0
ORD-20250630-100409,2025-06-30 02:44:48,2025-06-30,PRD-1006,4K Webcam HD,Electronics,VisionTech,Europe,Germany,Partner,Omar Hassan,Gold,Bank Transfer,9,31.21,28.0,0,0.0,280.88,280.88,252.0,28.88,Completed,0
ORD-20250630-100410,2025-06-30 03:46:55,2025-06-30,PRD-1001,Wireless Headphones Pro,Electronics,AudioTech,Europe,United Kingdom,Wholesale,Lisa Park,Gold,PayPal,1,55.58,45.0,20,11.12,55.58,44.46,45.0,-0.54,Completed,0
